Id,Weekly_Sales
17_23_2013-03-01,10694.112399999985
17_23_2013-03-08,11883.221400000011
17_23_2013-03-15,11239.434199999992
17_23_2013-03-22,11462.795700000002
17_23_2013-03-29,11415.596099999999
17_23_2013-04-05,12900.874
17_23_2013-04-12,12181.822599999992
17_23_2013-04-19,11607.359499999988
17_23_2013-04-26,12484.436999999994
17_23_2013-05-03,13129.971600000004
17_23_2013-05-10,12825.58499999999
17_23_2013-05-17,13551.727499999997
17_23_2013-05-24,13056.485300000002
17_23_2013-05-31,12584.15669999999
17_23_2013-06-07,15844.372200000005
17_23_2013-06-14,14597.80000000001
17_23_2013-06-21,16417.0315
17_23_2013-06-28,14357.34070000001
17_23_2013-07-05,16930.075400000023
17_23_2013-07-12,16598.535900000028
17_23_2013-07-19,16983.03900000003
17_23_2013-07-26,16519.648200000025
17_24_2012-11-02,5049.774800000004
17_24_2012-11-09,4922.141400000005
17_24_2012-11-16,5881.346600000006
17_24_2012-11-23,7879.780800000009
17_24_2012-11-30,5057.120900000009
17_24_2012-12-07,6770.596800000008
17_24_2012-12-14,8893.797000000015
17_24_2012-12-21,8367.553400000012
17_24_2012-12-28,3619.730600000006
17_24_2013-01-04,3089.5387999999994
17_24_2013-01-11,3122.328000000002
17_24_2013-01-18,3169.5307000000016
17_24_2013-01-25,3225.002500000001
17_24_2013-02-01,4505.773400000004
17_24_2013-02-08,5279.832900000001
17_24_2013-02-15,4235.471300000004
17_24_2013-02-22,4246.938499999998
17_24_2013-03-01,3929.259999999995
17_24_2013-03-08,4736.356000000001
17_24_2013-03-15,4148.368599999998
17_24_2013-03-22,4147.119999999996
17_24_2013-03-29,3964.894499999993
17_24_2013-04-05,4965.785799999999
17_24_2013-04-12,4566.977799999996
17_24_2013-04-19,4799.143400000006
17_24_2013-04-26,5008.368799999993
17_24_2013-05-03,4682.880299999995
17_24_2013-05-10,4332.805399999999
17_24_2013-05-17,4524.572699999999
17_24_2013-05-24,4185.057699999995
17_24_2013-05-31,3910.3807999999976
17_24_2013-06-07,4877.439299999997
17_24_2013-06-14,4757.704999999992
17_24_2013-06-21,4693.162399999997
17_24_2013-06-28,4581.380999999993
17_24_2013-07-05,5359.470800000007
17_24_2013-07-12,5279.370100000008
17_24_2013-07-19,5392.450900000008
17_24_2013-07-26,5284.922300000009
17_25_2012-11-02,5563.669700000002
17_25_2012-11-09,5702.365600000003
17_25_2012-11-16,7499.768900000005
17_25_2012-11-23,5567.957199999997
17_25_2012-11-30,6641.594399999998
17_25_2012-12-07,5186.459699999999
17_25_2012-12-14,6834.617800000003
17_25_2012-12-21,5896.912300000001
17_25_2012-12-28,4068.3764000000015
17_25_2013-01-04,4470.127899999996
17_25_2013-01-11,3771.0042000000044
17_25_2013-01-18,4688.341099999998
17_25_2013-01-25,4026.1806000000033
17_25_2013-02-01,4804.612400000001
17_25_2013-02-08,5008.800999999995
17_25_2013-02-15,3998.5083999999983
17_25_2013-02-22,4544.405200000002
17_25_2013-03-01,5295.5095999999985
17_25_2013-03-08,4686.1502
17_25_2013-03-15,4981.421800000002
17_25_2013-03-22,4811.023400000005
17_25_2013-03-29,5127.906600000003
17_25_2013-04-05,6787.201899999991
17_25_2013-04-12,5733.193900000005
17_25_2013-04-19,5374.550400000002
17_25_2013-04-26,5700.3367000000035
17_25_2013-05-03,6220.815699999997
17_25_2013-05-10,5786.412399999998
17_25_2013-05-17,6203.187299999996
17_25_2013-05-24,5948.799799999995
17_25_2013-05-31,5446.483099999999
17_25_2013-06-07,6300.1718
17_25_2013-06-14,6516.374499999998
17_25_2013-06-21,6577.0631
17_25_2013-06-28,6411.283599999996
17_25_2013-07-05,7009.332099999999
17_25_2013-07-12,7091.172899999997
17_25_2013-07-19,7164.352699999996
17_25_2013-07-26,7222.031799999998
17_26_2012-11-02,8509.508599999986
17_26_2012-11-09,8495.529399999985
17_26_2012-11-16,8620.106199999982
17_26_2012-11-23,10266.140299999986
17_26_2012-11-30,8872.06749999999
17_26_2012-12-07,8421.88449999999
17_26_2012-12-14,10499.609599999989
17_26_2012-12-21,10449.936299999998
17_26_2012-12-28,4917.929099999999
17_26_2013-01-04,4984.662699999991
17_26_2013-01-11,5053.8819999999905
17_26_2013-01-18,5131.233399999991
17_26_2013-01-25,5581.862099999989
17_26_2013-02-01,7045.479000000004
17_26_2013-02-08,9500.819299999996
17_26_2013-02-15,7221.220800000002
17_26_2013-02-22,7369.311600000007
17_26_2013-03-01,7702.8984
17_26_2013-03-08,7726.8257000000085
17_26_2013-03-15,7297.521299999997
17_26_2013-03-22,7398.456700000002
17_26_2013-03-29,7203.484000000008
17_26_2013-04-05,7857.721699999994
17_26_2013-04-12,7744.916099999995
17_26_2013-04-19,7480.9434999999885
17_26_2013-04-26,7772.85219999999
17_26_2013-05-03,7199.800499999991
17_26_2013-05-10,7643.403800000004
17_26_2013-05-17,7699.343100000004
17_26_2013-05-24,8284.798200000007
17_26_2013-05-31,7183.368200000006
17_26_2013-06-07,7327.8007
17_26_2013-06-14,7183.614100000006
17_26_2013-06-21,7512.544
17_26_2013-06-28,7436.298600000002
17_26_2013-07-05,7518.421400000003
17_26_2013-07-12,7204.9293000000025
17_26_2013-07-19,7129.731100000002
17_26_2013-07-26,7019.5293
17_27_2012-11-02,1790.4883000000016
17_27_2012-11-09,1646.9487000000006
17_27_2012-11-16,1822.1487999999983
17_27_2012-11-23,1623.4913000000006
17_27_2012-11-30,1641.3690999999997
17_27_2012-12-07,1993.0589000000025
17_27_2012-12-14,2921.5251999999996
17_27_2012-12-21,2632.4123999999997
17_27_2012-12-28,1579.4388999999987
17_27_2013-01-04,1709.206999999999
17_27_2013-01-11,1459.1258000000003
17_27_2013-01-18,1640.372699999999
17_27_2013-01-25,1346.2292999999993
17_27_2013-02-01,1216.8828000000017
17_27_2013-02-08,1293.331800000001
17_27_2013-02-15,1391.0159000000012
17_27_2013-02-22,1241.0811999999999
17_27_2013-03-01,1273.0983000000003
17_27_2013-03-08,1316.0732000000016
17_27_2013-03-15,1088.9387999999997
17_27_2013-03-22,1176.8184999999985
17_27_2013-03-29,1048.2610999999995
17_27_2013-04-05,1410.0757000000015
17_27_2013-04-12,1376.8658000000005
17_27_2013-04-19,967.6342999999999
17_27_2013-04-26,1451.151100000001
17_27_2013-05-03,1311.489
17_27_2013-05-10,1096.5566000000001
17_27_2013-05-17,1128.3057
17_27_2013-05-24,1114.9229999999986
17_27_2013-05-31,945.1978999999998
17_27_2013-06-07,1159.2149000000009
17_27_2013-06-14,1053.1547000000005
17_27_2013-06-21,1131.5427000000007
17_27_2013-06-28,1075.4402
17_27_2013-07-05,1039.5590000000018
17_27_2013-07-12,1013.7491000000019
17_27_2013-07-19,1089.2671000000018
17_27_2013-07-26,1042.3822000000016
17_28_2012-11-02,1987.8627999999965
17_28_2012-11-09,1963.311299999996
17_28_2012-11-16,1776.063099999998
17_28_2012-11-23,1465.9071
17_28_2012-11-30,1793.3433999999988
17_28_2012-12-07,1751.0617000000004
17_28_2012-12-14,1904.0369999999969
17_28_2012-12-21,1750.4029999999987
17_28_2012-12-28,1059.1824999999994
17_28_2013-01-04,1840.6237000000024
17_28_2013-01-11,1719.030400000001
17_28_2013-01-18,1874.4584000000018
17_28_2013-01-25,1793.2572000000018
17_28_2013-02-01,1531.5847000000006
17_28_2013-02-08,1418.2600000000007
17_28_2013-02-15,1500.3681999999994
17_28_2013-02-22,1545.8624999999995
17_28_2013-03-01,1602.3464999999997
17_28_2013-03-08,1413.5321999999987
17_28_2013-03-15,1446.376
17_28_2013-03-22,1351.5037999999995
17_28_2013-03-29,1440.733099999999
17_28_2013-04-05,1291.394999999999
17_28_2013-04-12,1339.5961999999986
17_28_2013-04-19,1571.6319000000003
17_28_2013-04-26,1405.3490999999992
17_28_2013-05-03,1310.012100000002
17_28_2013-05-10,1171.220600000002
17_28_2013-05-17,1066.9940000000015
17_28_2013-05-24,1098.3446999999999
17_28_2013-05-31,1230.4779000000015
17_28_2013-06-07,961.3657999999987
17_28_2013-06-14,951.7791000000012
17_28_2013-06-21,823.8200999999985
17_28_2013-06-28,983.6396000000012
17_28_2013-07-05,804.8041999999998
17_28_2013-07-12,813.8675999999999
17_28_2013-07-19,807.2015000000001
17_28_2013-07-26,805.4746
17_29_2012-11-02,2401.475100000005
17_29_2012-11-09,2357.561800000005
17_29_2012-11-16,2872.3121000000024
17_29_2012-11-23,3829.305000000003
17_29_2012-11-30,2792.3422000000014
17_29_2012-12-07,3922.8065999999967
17_29_2012-12-14,5911.0792999999985
17_29_2012-12-21,4640.691799999993
17_29_2012-12-28,3251.3178
17_29_2013-01-04,2879.9958000000006
17_29_2013-01-11,2345.329000000002
17_29_2013-01-18,2637.862500000001
17_29_2013-01-25,2489.300100000002
17_29_2013-02-01,2182.215100000001
17_29_2013-02-08,2307.1187000000027
17_29_2013-02-15,2194.6823000000027
17_29_2013-02-22,2319.9959000000003
17_29_2013-03-01,2318.3157999999985
17_29_2013-03-08,2079.3221999999996
17_29_2013-03-15,2015.4688000000015
17_29_2013-03-22,2082.7731000000013
17_29_2013-03-29,2081.666800000001
17_29_2013-04-05,1964.3842000000018
17_29_2013-04-12,2096.3430000000008
17_29_2013-04-19,2193.955000000001
17_29_2013-04-26,2323.015299999998
17_29_2013-05-03,1795.5412000000015
17_29_2013-05-10,2282.408300000002
17_29_2013-05-17,2345.8255000000013
17_29_2013-05-24,2228.8185000000026
17_29_2013-05-31,2292.9327000000008
17_29_2013-06-07,2206.5530000000003
17_29_2013-06-14,2431.3288000000016
17_29_2013-06-21,2390.0913999999993
17_29_2013-06-28,2480.3888000000015
17_29_2013-07-05,2431.821399999997
17_29_2013-07-12,2522.7298999999966
17_29_2013-07-19,2562.951299999997
17_29_2013-07-26,2606.786899999996
17_30_2012-11-02,2008.117299999998
17_30_2012-11-09,1950.4375999999982
17_30_2012-11-16,1461.2421999999997
17_30_2012-11-23,1507.1521999999986
17_30_2012-11-30,1491.4162999999983
17_30_2012-12-07,1746.0850999999984
17_30_2012-12-14,1679.2865999999997
17_30_2012-12-21,1635.1789999999987
17_30_2012-12-28,1574.0473000000004
17_30_2013-01-04,1679.337400000002
17_30_2013-01-11,1588.1582000000012
17_30_2013-01-18,1467.9729999999993
17_30_2013-01-25,1554.7949999999996
17_30_2013-02-01,1512.4541000000004
17_30_2013-02-08,1571.281999999999
17_30_2013-02-15,1563.8653999999997
17_30_2013-02-22,1681.7877999999992
17_30_2013-03-01,1870.5379999999984
17_30_2013-03-08,1761.6210999999987
17_30_2013-03-15,1970.3592
17_30_2013-03-22,2290.2938999999988
17_30_2013-03-29,1886.5761999999997
17_30_2013-04-05,2251.5080999999996
17_30_2013-04-12,2512.3012999999996
17_30_2013-04-19,2083.7039
17_30_2013-04-26,2531.871300000003
17_30_2013-05-03,2340.4369999999963
17_30_2013-05-10,2718.134000000003
17_30_2013-05-17,2948.7022000000034
17_30_2013-05-24,2279.170700000003
17_30_2013-05-31,2748.376300000002
17_30_2013-06-07,2499.5284999999967
17_30_2013-06-14,2734.1166000000007
17_30_2013-06-21,2444.6100999999976
17_30_2013-06-28,2822.6032000000023
17_30_2013-07-05,2716.578199999999
17_30_2013-07-12,2740.8999999999987
17_30_2013-07-19,2869.428599999998
17_30_2013-07-26,2882.011199999999
17_31_2012-11-02,2155.2122999999997
17_31_2012-11-09,2072.9434
17_31_2012-11-16,2286.303899999997
17_31_2012-11-23,2356.316100000001
17_31_2012-11-30,2149.505199999999
17_31_2012-12-07,2532.3636999999976
17_31_2012-12-14,3339.7721999999985
17_31_2012-12-21,2925.028199999999
17_31_2012-12-28,1544.5967999999984
17_31_2013-01-04,2439.771200000003
17_31_2013-01-11,1545.1960000000001
17_31_2013-01-18,2395.669800000003
17_31_2013-01-25,1962.7429000000013
17_31_2013-02-01,1281.6765999999998
17_31_2013-02-08,1368.1499999999996
17_31_2013-02-15,1447.7221000000009
17_31_2013-02-22,1437.8553999999995
17_31_2013-03-01,1421.0808
17_31_2013-03-08,1360.7790000000011
17_31_2013-03-15,1280.7982999999992
17_31_2013-03-22,1397.5204
17_31_2013-03-29,1376.9934000000003
17_31_2013-04-05,1321.1031000000003
17_31_2013-04-12,1402.9486000000006
17_31_2013-04-19,1275.7900000000002
17_31_2013-04-26,1631.1917
17_31_2013-05-03,1421.407000000001
17_31_2013-05-10,1279.7963
17_31_2013-05-17,1311.2470999999996
17_31_2013-05-24,1385.7155999999993
17_31_2013-05-31,1303.9789999999994
17_31_2013-06-07,1536.7192000000014
17_31_2013-06-14,1463.0076000000006
17_31_2013-06-21,1563.212400000001
17_31_2013-06-28,1408.0215999999994
17_31_2013-07-05,1876.922100000002
17_31_2013-07-12,1614.410500000002
17_31_2013-07-19,1628.7599000000023
17_31_2013-07-26,1622.4644000000023
17_32_2012-11-02,5239.555099999999
17_32_2012-11-09,5269.272599999997
17_32_2012-11-16,5854.205899999996
17_32_2012-11-23,5519.278999999999
17_32_2012-11-30,5644.248699999996
17_32_2012-12-07,8069.274100000004
17_32_2012-12-14,14077.160999999998
17_32_2012-12-21,11092.088900000004
17_32_2012-12-28,7513.041199999996
17_32_2013-01-04,4226.5978
17_32_2013-01-11,3750.191100000001
17_32_2013-01-18,3854.8012999999996
17_32_2013-01-25,3536.4462999999987
17_32_2013-02-01,5604.359000000004
17_32_2013-02-08,4931.509099999998
17_32_2013-02-15,4736.604100000006
17_32_2013-02-22,5960.626099999999
17_32_2013-03-01,4599.439100000001
17_32_2013-03-08,5063.807300000003
17_32_2013-03-15,4893.485100000002
17_32_2013-03-22,4993.8279999999995
17_32_2013-03-29,4947.482199999996
17_32_2013-04-05,6048.605000000006
17_32_2013-04-12,5707.960799999998
17_32_2013-04-19,4695.233499999998
17_32_2013-04-26,5509.6336999999985
17_32_2013-05-03,5896.977500000003
17_32_2013-05-10,5751.05510000001
17_32_2013-05-17,5670.8224999999975
17_32_2013-05-24,5432.164199999996
17_32_2013-05-31,5572.083900000006
17_32_2013-06-07,6112.880999999998
17_32_2013-06-14,6407.708599999989
17_32_2013-06-21,6255.459199999997
17_32_2013-06-28,5689.249899999988
17_32_2013-07-05,6955.158699999992
17_32_2013-07-12,6843.29269999999
17_32_2013-07-19,6838.862899999989
17_32_2013-07-26,6891.356399999989
17_33_2012-11-02,4473.013699999999
17_33_2012-11-09,4324.159799999999
17_33_2012-11-16,5221.606999999998
17_33_2012-11-23,8062.74879999999
17_33_2012-11-30,5386.576200000002
17_33_2012-12-07,6374.362200000004
17_33_2012-12-14,9143.190700000001
17_33_2012-12-21,7559.107499999997
17_33_2012-12-28,3993.5906000000027
17_33_2013-01-04,3559.1787999999983
17_33_2013-01-11,3843.0223999999976
17_33_2013-01-18,3370.305799999999
17_33_2013-01-25,3722.097199999997
17_33_2013-02-01,4220.122899999998
17_33_2013-02-08,5641.514399999998
17_33_2013-02-15,4558.591799999999
17_33_2013-02-22,4922.151599999995
17_33_2013-03-01,4236.421900000005
17_33_2013-03-08,4894.4096
17_33_2013-03-15,4065.1993000000016
17_33_2013-03-22,4028.099400000004
17_33_2013-03-29,4181.948500000003
17_33_2013-04-05,4796.6699
17_33_2013-04-12,5023.689400000002
17_33_2013-04-19,5304.906000000005
17_33_2013-04-26,5494.073099999998
17_33_2013-05-03,4232.228700000002
17_33_2013-05-10,4541.728999999999
17_33_2013-05-17,4545.968099999998
17_33_2013-05-24,3889.094800000006
17_33_2013-05-31,4515.5108
17_33_2013-06-07,4257.976000000002
17_33_2013-06-14,4712.048699999998
17_33_2013-06-21,4192.856700000002
17_33_2013-06-28,4383.834199999997
17_33_2013-07-05,5771.489899999998
17_33_2013-07-12,5519.1493999999975
17_33_2013-07-19,5693.585599999997
17_33_2013-07-26,5752.799599999998
17_34_2012-11-02,11749.6444
17_34_2012-11-09,12050.917900000006
17_34_2012-11-16,9313.381999999998
17_34_2012-11-23,9457.480400000006
17_34_2012-11-30,9195.048800000004
17_34_2012-12-07,9845.427599999995
17_34_2012-12-14,8593.878300000004
17_34_2012-12-21,8387.171100000005
17_34_2012-12-28,7371.440600000002
17_34_2013-01-04,8297.983000000002
17_34_2013-01-11,7860.936700000004
17_34_2013-01-18,7145.230000000001
17_34_2013-01-25,6449.528599999998
17_34_2013-02-01,9674.70119999999
17_34_2013-02-08,10466.12569999999
17_34_2013-02-15,9655.114999999993
17_34_2013-02-22,9554.920299999998
17_34_2013-03-01,7417.103600000001
17_34_2013-03-08,10071.620499999992
17_34_2013-03-15,9397.1648
17_34_2013-03-22,9501.3774
17_34_2013-03-29,9274.571800000002
17_34_2013-04-05,13155.725199999997
17_34_2013-04-12,10994.857200000006
17_34_2013-04-19,8599.924000000005
17_34_2013-04-26,8294.829299999996
17_34_2013-05-03,12061.409800000001
17_34_2013-05-10,11841.693800000008
17_34_2013-05-17,11891.547400000007
17_34_2013-05-24,12172.510600000007
17_34_2013-05-31,9663.337400000004
17_34_2013-06-07,11838.020300000002
17_34_2013-06-14,11630.884400000003
17_34_2013-06-21,12227.434900000002
17_34_2013-06-28,11788.602300000006
17_34_2013-07-05,12453.930499999999
17_34_2013-07-12,12533.082099999994
17_34_2013-07-19,11950.22629999999
17_34_2013-07-26,11995.931799999988
17_35_2012-11-02,1190.197200000001
17_35_2012-11-09,1281.3855999999994
17_35_2012-11-16,1265.5745999999986
17_35_2012-11-23,1180.5267999999987
17_35_2012-11-30,1303.3299999999995
17_35_2012-12-07,1250.3548999999991
17_35_2012-12-14,1747.2639000000013
17_35_2012-12-21,1461.8391000000008
17_35_2012-12-28,1306.2032999999992
17_35_2013-01-04,1417.9657000000009
17_35_2013-01-11,1120.1726000000015
17_35_2013-01-18,1323.5342
17_35_2013-01-25,1257.467700000001
17_35_2013-02-01,1278.3351999999995
17_35_2013-02-08,1439.9983000000004
17_35_2013-02-15,1353.2261999999996
17_35_2013-02-22,1552.9467000000006
17_35_2013-03-01,1408.921000000001
17_35_2013-03-08,1293.798699999999
17_35_2013-03-15,1164.9850000000006
17_35_2013-03-22,1184.5320000000008
17_35_2013-03-29,1138.344900000001
17_35_2013-04-05,1314.3860999999988
17_35_2013-04-12,1226.1404999999997
17_35_2013-04-19,1136.4935
17_35_2013-04-26,1758.2775000000004
17_35_2013-05-03,1314.0472000000002
17_35_2013-05-10,1453.5372
17_35_2013-05-17,1433.3337
17_35_2013-05-24,1554.4620999999997
17_35_2013-05-31,1469.8172
17_35_2013-06-07,1378.5656000000004
17_35_2013-06-14,1733.8396000000005
17_35_2013-06-21,1529.204700000001
17_35_2013-06-28,1497.6463
17_35_2013-07-05,2169.4704
17_35_2013-07-12,2245.2270000000003
17_35_2013-07-19,2318.6067999999996
17_35_2013-07-26,2414.0287
17_36_2012-11-02,1470.1724999999997
17_36_2012-11-09,1447.17
17_36_2012-11-16,1955.2214000000024
17_36_2012-11-23,1841.388200000001
17_36_2012-11-30,1790.1752000000013
17_36_2012-12-07,1936.7281000000005
17_36_2012-12-14,2568.5653
17_36_2012-12-21,2129.0035
17_36_2012-12-28,1204.4821000000013
17_36_2013-01-04,1055.6078999999997
17_36_2013-01-11,1519.7612000000001
17_36_2013-01-18,1003.1406
17_36_2013-01-25,1353.2297
17_36_2013-02-01,1540.4994000000006
17_36_2013-02-08,2093.8594000000026
17_36_2013-02-15,1330.3846999999994
17_36_2013-02-22,1210.3822999999998
17_36_2013-03-01,1462.5556
17_36_2013-03-08,1481.4391000000005
17_36_2013-03-15,1529.4125999999999
17_36_2013-03-22,1521.1196
17_36_2013-03-29,1810.5410000000002
17_36_2013-04-05,1364.9342000000004
17_36_2013-04-12,1302.7637000000004
17_36_2013-04-19,1366.8662
17_36_2013-04-26,1172.0508000000002
17_36_2013-05-03,1525.6838
17_36_2013-05-10,1713.5270000000005
17_36_2013-05-17,2246.3962
17_36_2013-05-24,1749.5378
17_36_2013-05-31,1587.5314
17_36_2013-06-07,8023.7346
17_36_2013-06-14,5060.202300000001
17_36_2013-06-21,11229.0028
17_36_2013-06-28,2458.0937000000004
17_36_2013-07-05,7102.4626
17_36_2013-07-12,8347.4349
17_36_2013-07-19,8370.8964
17_36_2013-07-26,8571.5187
17_38_2012-11-02,80523.90640000002
17_38_2012-11-09,82723.6143
17_38_2012-11-16,86398.70919999994
17_38_2012-11-23,67305.24869999998
17_38_2012-11-30,84185.28719999989
17_38_2012-12-07,88362.85519999999
17_38_2012-12-14,79067.33699999991
17_38_2012-12-21,81067.73289999993
17_38_2012-12-28,72864.30890000002
17_38_2013-01-04,90702.70729999997
17_38_2013-01-11,89447.80369999999
17_38_2013-01-18,85215.29999999996
17_38_2013-01-25,83237.26649999994
17_38_2013-02-01,91542.65219999998
17_38_2013-02-08,88980.64700000003
17_38_2013-02-15,84987.81379999995
17_38_2013-02-22,86947.1592
17_38_2013-03-01,83689.46949999995
17_38_2013-03-08,90100.30699999996
17_38_2013-03-15,89841.52100000004
17_38_2013-03-22,90495.525
17_38_2013-03-29,90367.91780000001
17_38_2013-04-05,90501.79269999999
17_38_2013-04-12,89640.15689999994
17_38_2013-04-19,82227.41519999996
17_38_2013-04-26,83303.4881
17_38_2013-05-03,91676.9816
17_38_2013-05-10,88287.57479999989
17_38_2013-05-17,87983.6302999999
17_38_2013-05-24,89486.62769999998
17_38_2013-05-31,80535.8104999999
17_38_2013-06-07,89203.6293
17_38_2013-06-14,88502.02909999994
17_38_2013-06-21,88547.78959999992
17_38_2013-06-28,87749.60229999997
17_38_2013-07-05,89351.02339999996
17_38_2013-07-12,90860.0939
17_38_2013-07-19,84002.69799999992
17_38_2013-07-26,77871.51179999992
17_40_2012-11-02,46331.26689999996
17_40_2012-11-09,45484.25549999995
17_40_2012-11-16,43983.877799999966
17_40_2012-11-23,40321.162799999955
17_40_2012-11-30,43881.39680000002
17_40_2012-12-07,45538.92080000001
17_40_2012-12-14,44468.736300000055
17_40_2012-12-21,43918.37590000004
17_40_2012-12-28,38912.12439999991
17_40_2013-01-04,60160.72299999999
17_40_2013-01-11,54399.00610000004
17_40_2013-01-18,60094.03719999997
17_40_2013-01-25,54575.245900000016
17_40_2013-02-01,50559.9229
17_40_2013-02-08,50476.71430000001
17_40_2013-02-15,49854.26210000002
17_40_2013-02-22,48961.40660000002
17_40_2013-03-01,50497.270400000016
17_40_2013-03-08,49522.49070000001
17_40_2013-03-15,46103.60419999998
17_40_2013-03-22,47242.10949999996
17_40_2013-03-29,46770.68539999994
17_40_2013-04-05,46507.30599999995
17_40_2013-04-12,45976.983699999975
17_40_2013-04-19,43474.648499999996
17_40_2013-04-26,47096.33369999994
17_40_2013-05-03,47356.31029999998
17_40_2013-05-10,47545.44880000003
17_40_2013-05-17,47967.9025
17_40_2013-05-24,47584.892699999946
17_40_2013-05-31,46710.711300000024
17_40_2013-06-07,47526.5077
17_40_2013-06-14,47791.67089999997
17_40_2013-06-21,47853.59230000005
17_40_2013-06-28,47927.72859999999
17_40_2013-07-05,48666.6524
17_40_2013-07-12,49160.00750000001
17_40_2013-07-19,49021.306400000016
17_40_2013-07-26,49674.14140000002
17_41_2012-11-02,29.1973
17_41_2012-11-09,26.683500000000002
17_41_2012-11-16,35.6177
17_41_2012-11-23,145.36780000000007
17_41_2012-12-07,78.56469999999999
17_41_2012-12-14,112.93789999999998
17_41_2012-12-21,67.49020000000003
17_41_2012-12-28,89.00119999999997
17_41_2013-01-04,7.622499999999994
17_41_2013-01-11,8.098799999999997
17_41_2013-03-29,12.388800000000002
17_41_2013-04-05,12.6247
17_41_2013-04-12,28.774099999999997
17_41_2013-05-03,28.14
17_41_2013-05-10,21.1
17_41_2013-05-24,24.569699999999997
17_41_2013-05-31,19.7747
17_41_2013-06-07,4.1165
17_41_2013-06-14,23.76
17_41_2013-06-21,18.2394
17_41_2013-06-28,21.8394
17_41_2013-07-05,201.25040000000004
17_41_2013-07-12,119.05849999999998
17_41_2013-07-19,110.03849999999998
17_41_2013-07-26,111.46379999999999
17_42_2012-11-02,4041.272600000005
17_42_2012-11-09,3910.3754000000026
17_42_2012-11-16,3546.162099999996
17_42_2012-11-23,3769.575500000001
17_42_2012-11-30,3640.1376999999948
17_42_2012-12-07,3659.3116999999997
17_42_2012-12-14,2779.933899999998
17_42_2012-12-21,3064.896899999997
17_42_2012-12-28,2619.682600000003
17_42_2013-01-04,3240.1918
17_42_2013-01-11,3216.0980999999983
17_42_2013-01-18,2846.3541000000005
17_42_2013-01-25,2783.9046999999987
17_42_2013-02-01,2861.639099999998
17_42_2013-02-08,3169.0573999999992
17_42_2013-02-15,3155.665899999998
17_42_2013-02-22,3221.4057999999973
17_42_2013-03-01,2976.268499999998
17_42_2013-03-08,3435.0718000000015
17_42_2013-03-15,4210.574900000006
17_42_2013-03-22,3613.4372999999987
17_42_2013-03-29,3544.218800000001
17_42_2013-04-05,4417.242599999999
17_42_2013-04-12,3648.7987000000016
17_42_2013-04-19,3452.408299999999
17_42_2013-04-26,3597.535500000007
17_42_2013-05-03,4558.555600000006
17_42_2013-05-10,4210.220999999994
17_42_2013-05-17,5330.472599999992
17_42_2013-05-24,4144.2862
17_42_2013-05-31,4003.961399999992
17_42_2013-06-07,4093.952100000005
17_42_2013-06-14,5427.4523999999965
17_42_2013-06-21,4117.440800000005
17_42_2013-06-28,5459.026399999993
17_42_2013-07-05,4665.85190000001
17_42_2013-07-12,4707.4723000000085
17_42_2013-07-19,4673.823300000009
17_42_2013-07-26,4720.589200000009
17_44_2012-11-02,8087.671700000011
17_44_2012-11-09,8138.928700000011
17_44_2012-11-16,9886.079400000004
17_44_2012-11-23,10446.309800000014
17_44_2012-11-30,9768.105199999998
17_44_2012-12-07,10716.775300000003
17_44_2012-12-14,12119.473499999986
17_44_2012-12-21,11951.732000000004
17_44_2012-12-28,5641.445099999996
17_44_2013-01-04,6171.836899999998
17_44_2013-01-11,6732.3033
17_44_2013-01-18,6463.083899999998
17_44_2013-01-25,6610.518099999999
17_44_2013-02-01,7498.544499999989
17_44_2013-02-08,7536.999300000009
17_44_2013-02-15,7411.879700000001
17_44_2013-02-22,7230.6994
17_44_2013-03-01,7014.9388000000035
17_44_2013-03-08,6967.556199999996
17_44_2013-03-15,7244.646299999996
17_44_2013-03-22,7035.698799999992
17_44_2013-03-29,7290.303099999991
17_44_2013-04-05,6233.8178000000025
17_44_2013-04-12,6902.749399999996
17_44_2013-04-19,7459.444
17_44_2013-04-26,7307.669100000011
17_44_2013-05-03,6543.719000000003
17_44_2013-05-10,6643.647799999994
17_44_2013-05-17,6922.1924999999965
17_44_2013-05-24,6418.830799999991
17_44_2013-05-31,6440.160499999994
17_44_2013-06-07,6690.504700000008
17_44_2013-06-14,7331.144599999992
17_44_2013-06-21,6573.2892
17_44_2013-06-28,7433.237799999997
17_44_2013-07-05,6903.606900000008
17_44_2013-07-12,7045.318400000007
17_44_2013-07-19,6981.346200000008
17_44_2013-07-26,7105.852800000009
17_45_2012-11-02,41.00189999999992
17_45_2012-11-09,41.24249999999992
17_45_2012-11-16,20.242400000000004
17_45_2012-11-23,37.16580000000002
17_45_2012-12-21,27.78259999999998
17_45_2012-12-28,515.4697000000004
17_45_2013-01-04,16.475500000000025
17_45_2013-01-11,19.49820000000003
17_45_2013-01-18,9.628300000000015
17_45_2013-01-25,13.09250000000002
17_45_2013-02-01,11.845500000000023
17_46_2012-11-02,24784.490699999984
17_46_2012-11-09,24473.24139999999
17_46_2012-11-16,24635.815999999988
17_46_2012-11-23,22275.497900000006
17_46_2012-11-30,23647.030399999996
17_46_2012-12-07,26233.966900000032
17_46_2012-12-14,30130.865700000028
17_46_2012-12-21,28274.59759999999
17_46_2012-12-28,21464.01760000001
17_46_2013-01-04,29844.83639999998
17_46_2013-01-11,25018.87039999998
17_46_2013-01-18,29033.527099999963
17_46_2013-01-25,26674.406899999994
17_46_2013-02-01,25353.86180000001
